"GEO_ID","NAME","B23025_001E","B23025_001M","B23025_002E","B23025_002M","B23025_003E","B23025_003M","B23025_004E","B23025_004M","B23025_005E","B23025_005M","B23025_006E","B23025_006M","B23025_007E","B23025_007M",
"Geography","Geographic Area Name","Estimate!!Total:","Margin of Error!!Total:","Estimate!!Total:!!In labor force:","Margin of Error!!Total:!!In labor force:","Estimate!!Total:!!In labor force:!!Civilian labor force:","Margin of Error!!Total:!!In labor force:!!Civilian labor force:","Estimate!!Total:!!In labor force:!!Civilian labor force:!!Employed","Margin of Error!!Total:!!In labor force:!!Civilian labor force:!!Employed","Estimate!!Total:!!In labor force:!!Civilian labor force:!!Unemployed","Margin of Error!!Total:!!In labor force:!!Civilian labor force:!!Unemployed","Estimate!!Total:!!In labor force:!!Armed Forces","Margin of Error!!Total:!!In labor force:!!Armed Forces","Estimate!!Total:!!Not in labor force","Margin of Error!!Total:!!Not in labor force",
"1400000US25005651200","Census Tract 6512; Bristol County; Massachusetts","1865","335","1194","244","1194","244","1141","247","53","52","0","14","671","174",
"1400000US25005651300","Census Tract 6513; Bristol County; Massachusetts","1828","238","1045","223","1039","223","929","202","110","79","6","10","783","155",
"1400000US25005651400","Census Tract 6514; Bristol County; Massachusetts","2795","401","1878","334","1878","334","1695","334","183","114","0","14","917","186",
"1400000US25005651500","Census Tract 6515; Bristol County; Massachusetts","2440","368","1474","275","1474","275","1399","266","75","80","0","14","966","249",
"1400000US25005651600","Census Tract 6516; Bristol County; Massachusetts","2844","445","1989","378","1978","377","1759","284","219","210","11","18","855","255",
"1400000US25005651700","Census Tract 6517; Bristol County; Massachusetts","1780","310","870","197","870","197","736","172","134","78","0","14","910","256",
"1400000US25005651800","Census Tract 6518; Bristol County; Massachusetts","1823","223","644","181","644","181","625","181","19","20","0","14","1179","207",
"1400000US25005651900","Census Tract 6519; Bristol County; Massachusetts","1675","279","1104","276","1104","276","990","223","114","103","0","14","571","115",
"1400000US25005652000","Census Tract 6520; Bristol County; Massachusetts","2496","290","1558","245","1558","245","1475","239","83","58","0","14","938","153",
"1400000US25005652100","Census Tract 6521; Bristol County; Massachusetts","2314","320","1532","224","1532","224","1428","196","104","67","0","14","782","165",
"1400000US25005652200","Census Tract 6522; Bristol County; Massachusetts","2347","329","1517","306","1517","306","1384","283","133","104","0","14","830","166",
"1400000US25005652300","Census Tract 6523; Bristol County; Massachusetts","1820","336","1323","365","1323","365","1061","231","262","247","0","14","497","109",
"1400000US25005652400","Census Tract 6524; Bristol County; Massachusetts","2129","327","1367","259","1367","259","1331","255","36","46","0","14","762","171",
"1400000US25005652500","Census Tract 6525; Bristol County; Massachusetts","2362","315","1694","292","1694","292","1613","292","81","67","0","14","668","175",
"1400000US25005652600","Census Tract 6526; Bristol County; Massachusetts","2525","499","1422","397","1422","397","1212","314","210","161","0","14","1103","316",
"1400000US25005652700","Census Tract 6527; Bristol County; Massachusetts","2601","390","1530","312","1530","312","1363","310","167","94","0","14","1071","199",
"1400000US25005652800","Census Tract 6528; Bristol County; Massachusetts","2717","396","1718","291","1718","291","1620","274","98","123","0","14","999","250",
"1400000US25005653101","Census Tract 6531.01; Bristol County; Massachusetts","5929","581","3623","450","3623","450","3379","431","244","139","0","19","2306","401",
"1400000US25005653102","Census Tract 6531.02; Bristol County; Massachusetts","4312","359","2417","271","2417","271","2329","256","88","56","0","19","1895","230",
"1400000US25005653203","Census Tract 6532.03; Bristol County; Massachusetts","4162","438","2370","303","2370","303","2300","275","70","62","0","14","1792","368",
"1400000US25005653204","Census Tract 6532.04; Bristol County; Massachusetts","2854","395","2022","390","2014","390","1944","385","70","52","8","14","832","132",
"1400000US25005653301","Census Tract 6533.01; Bristol County; Massachusetts","4547","439","2586","464","2586","464","2532","454","54","65","0","19","1961","298",
"1400000US25005653304","Census Tract 6533.04; Bristol County; Massachusetts","2894","401","1484","267","1484","267","1439","239","45","70","0","14","1410","231",
"1400000US25005654100","Census Tract 6541; Bristol County; Massachusetts","5949","359","3936","334","3936","334","3855","308","81","96","0","19","2013","268",
"1400000US25005654200","Census Tract 6542; Bristol County; Massachusetts","2729","316","1585","242","1585","242","1510","241","75","59","0","14","1144","279",
"1400000US25005655100","Census Tract 6551; Bristol County; Massachusetts","3593","317","2361","329","2350","332","2225","312","125","88","11","17","1232","255",
"1400000US25005655200","Census Tract 6552; Bristol County; Massachusetts","3831","494","2260","491","2260","491","2201","502","59","54","0","14","1571","294",
"1400000US25005655300","Census Tract 6553; Bristol County; Massachusetts","2894","327","1747","225","1747","225","1587","187","160","102","0","14","1147","253",
"1400000US25005655400","Census Tract 6554; Bristol County; Massachusetts","3287","302","1940","282","1940","282","1819","274","121","75","0","14","1347","196",
"1400000US25005985500","Census Tract 9855; Bristol County; Massachusetts","4372","167","1979","251","1979","251","1835","260","144","72","0","14","2393","268",
"1400000US25005985600","Census Tract 9856; Bristol County; Massachusetts","4719","279","2667","259","2667","259","2530","277","137","71","0","19","2052","202",
"1400000US25005990000","Census Tract 9900; Bristol County; Massachusetts","0","14","0","14","0","14","0","14","0","14","0","14","0","14",
"1400000US25007200100","Census Tract 2001; Dukes County; Massachusetts","4178","198","2966","291","2966","291","2948","288","18","30","0","14","1212","325",
"1400000US25007200200","Census Tract 2002; Dukes County; Massachusetts","4393","323","3163","372","3163","372","2764","474","399","243","0","19","1230","442",
"1400000US25007200300","Census Tract 2003; Dukes County; Massachusetts","4781","201","3089","418","3089","418","2922","422","167","123","0","19","1692","398",
"1400000US25007200400","Census Tract 2004; Dukes County; Massachusetts","4558","198","2839","306","2835","306","2628","335","207","143","4","4","1719","393",
"1400000US25007990000","Census Tract 9900; Dukes County; Massachusetts","0","14","0","14","0","14","0","14","0","14","0","14","0","14",
"1400000US25009201100","Census Tract 2011; Essex County; Massachusetts","2987","78","1790","221","1790","221","1684","224","106","53","0","14","1197","215",
"1400000US25009202101","Census Tract 2021.01; Essex County; Massachusetts","1843","215","1143","184","1143","184","1075","176","68","43","0","14","700","124",
"1400000US25009202103","Census Tract 2021.03; Essex County; Massachusetts","1171","227","760","166","760","166","721","157","39","32","0","14","411","134",
"1400000US25009202104","Census Tract 2021.04; Essex County; Massachusetts","4463","609","2919","414","2919","414","2632","388","287","345","0","19","1544","371",
"1400000US25009202200","Census Tract 2022; Essex County; Massachusetts","4956","599","3456","581","3456","581","3342","586","114","76","0","19","1500","293",
"1400000US25009203100","Census Tract 2031; Essex County; Massachusetts","5866","545","3907","377","3907","377","3845","374","62","55","0","19","1959","324",
"1400000US25009203200","Census Tract 2032; Essex County; Massachusetts","3813","435","2444","351","2444","351","2391","344","53","54","0","14","1369","196",
"1400000US25009203301","Census Tract 2033.01; Essex County; Massachusetts","3519","504","2411","349","2401","348","2379","346","22","24","10","18","1108","269",
"1400000US25009203302","Census Tract 2033.02; Essex County; Massachusetts","3518","563","2370","511","2370","511","2213","520","157","121","0","14","1148","255",
"1400000US25009204101","Census Tract 2041.01; Essex County; Massachusetts","4274","500","3187","459","3187","459","2871","425","316","131","0","14","1087","229",
"1400000US25009204102","Census Tract 2041.02; Essex County; Massachusetts","4709","403","2780","380","2780","380","2659","369","121","67","0","19","1929","256",
"1400000US25009204200","Census Tract 2042; Essex County; Massachusetts","4506","623","3646","636","3646","636","3366","596","280","128","0","19","860","275",
"1400000US25009204300","Census Tract 2043; Essex County; Massachusetts","3485","491","2159","358","2159","358","2036","350","123","91","0","14","1326","344",
"1400000US25009204400","Census Tract 2044; Essex County; Massachusetts","3032","423","2205","313","2205","313","2139","302","66","51","0","14","827","286",
"1400000US25009204500","Census Tract 2045; Essex County; Massachusetts","3151","393","2500","397","2481","393","2407","395","74","59","19","31","651","169",
"1400000US25009204600","Census Tract 2046; Essex County; Massachusetts","4697","650","3531","624","3531","624","3485","620","46","51","0","19","1166","365",
"1400000US25009204701","Census Tract 2047.01; Essex County; Massachusetts","5594","658","3569","618","3569","618","3315","600","254","203","0","19","2025","387",
"1400000US25009204702","Census Tract 2047.02; Essex County; Massachusetts","4953","628","3399","600","3399","600","3301","591","98","66","0","19","1554","429",
"1400000US25009205100","Census Tract 2051; Essex County; Massachusetts","4997","652","3204","489","3204","489","3100","462","104","97","0","19","1793","398",
"1400000US25009205200","Census Tract 2052; Essex County; Massachusetts","5002","729","3444","670","3444","670","3243","598","201","155","0","19","1558","392",
"1400000US25009205300","Census Tract 2053; Essex County; Massachusetts","3776","471","2787","440","2787","440","2742","447","45","41","0","14","989","186",
"1400000US25009205400","Census Tract 2054; Essex County; Massachusetts","3982","416","2758","349","2758","349","2587","338","171","88","0","14","1224","244",
"1400000US25009205500","Census Tract 2055; Essex County; Massachusetts","4241","702","2920","577","2920","577","2665","565","255","142","0","19","1321","300",
"1400000US25009205600","Census Tract 2056; Essex County; Massachusetts","3383","403","2266","321","2266","321","2227","317","39","36","0","14","1117","286",
"1400000US25009205700","Census Tract 2057; Essex County; Massachusetts","4292","829","3192","845","3192","845","3149","835","43","41","0","19","1100","237",
"1400000US25009205800","Census Tract 2058; Essex County; Massachusetts","2668","356","2058","333","2058","333","1955","300","103","75","0","14","610","137",
"1400000US25009205900","Census Tract 2059; Essex County; Massachusetts","3498","521","2292","470","2292","470","2275","472","17","24","0","14","1206","264",
"1400000US25009206000","Census Tract 2060; Essex County; Massachusetts","2573","396","1925","398","1925","398","1824","381","101","83","0","14","648","213",
"1400000US25009206100","Census Tract 2061; Essex County; Massachusetts","3136","564","2220","542","2220","542","1940","346","280","308","0","14","916","245",
"1400000US25009206200","Census Tract 2062; Essex County; Massachusetts","4517","630","3199","545","3199","545","2956","514","243","241","0","19","1318","278",
"1400000US25009206300","Census Tract 2063; Essex County; Massachusetts","3535","758","2694","721","2694","721","2590","701","104","102","0","14","841","265",
"1400000US25009206400","Census Tract 2064; Essex County; Massachusetts","5239","536","3822","424","3822","424","3679","441","143","121","0","19","1417","319",
"1400000US25009206500","Census Tract 2065; Essex County; Massachusetts","2350","522","1597","415","1597","415","1554","412","43","49","0","14","753","200",
"1400000US25009206600","Census Tract 2066; Essex County; Massachusetts","4734","682","3237","559","3237","559","2736","424","501","329","0","19","1497","315",
"1400000US25009206700","Census Tract 2067; Essex County; Massachusetts","3579","532","2135","435","2135","435","2059","448","76","79","0","14","1444","317",
"1400000US25009206800","Census Tract 2068; Essex County; Massachusetts","3645","602","1860","421","1860","421","1758","415","102","95","0","14","1785","381",
"1400000US25009206900","Census Tract 2069; Essex County; Massachusetts","4201","691","2273","634","2273","634","2224","640","49","58","0","19","1928","338",
"1400000US25009207000","Census Tract 2070; Essex County; Massachusetts","1766","286","808","197","808","197","783","208","25","34","0","14","958","229",
"1400000US25009207100","Census Tract 2071; Essex County; Massachusetts","3213","672","2045","460","2045","460","1987","448","58","68","0","14","1168","314",
"1400000US25009207200","Census Tract 2072; Essex County; Massachusetts","2350","440","1254","314","1254","314","1254","314","0","14","0","14","1096","379",
"1400000US25009208101","Census Tract 2081.01; Essex County; Massachusetts","5209","628","3693","588","3693","588","3340","475","353","193","0","19","1516","247",
"1400000US25009208102","Census Tract 2081.02; Essex County; Massachusetts","2705","421","1844","323","1844","323","1819","325","25","26","0","14","861","211",
"1400000US25009208200","Census Tract 2082; Essex County; Massachusetts","5187","618","3197","575","3197","575","3109","557","88","109","0","19","1990","378",
"1400000US25009208301","Census Tract 2083.01; Essex County; Massachusetts","2325","390","1256","255","1256","255","1245","256","11","18","0","14","1069","295",
"1400000US25009208302","Census Tract 2083.02; Essex County; Massachusetts","4380","606","2817","507","2817","507","2743","495","74","53","0","19","1563","523",
"1400000US25009208401","Census Tract 2084.01; Essex County; Massachusetts","2766","447","1839","317","1839","317","1808","301","31","49","0","14","927","237",
"1400000US25009208402","Census Tract 2084.02; Essex County; Massachusetts","2549","363","1622","328","1622","328","1579","332","43","50","0","14","927","171",
"1400000US25009209100","Census Tract 2091; Essex County; Massachusetts","5506","337","3684","353","3684","353","3491","340","193","110","0","19","1822","368",
